latitude,longitude,business_name,street_address,zip,NAICS_2017_6digit_code,NAICS_2017_6digit_desc,NAICS_2017_2digit_code,NAICS_2017_2digit_desc,estimated_employment,employment_buckets,mainstreet,geometry,district,index_right,DISTRICT
42.270957,-71.094009,prestige united community service inc,1539 Blue Hill Ave,2126,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.270957,-71.094009,prestige immigration service,1539 Blue Hill Ave,2126,531110,Lessors of Residential Buildings and Dwellings,53,Real Estate Rental and Leasing,3.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.270957,-71.094009,prestige dna services,1539 Blue Hill Ave,2126,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.268508,-71.094037,porta classica,1625 Blue Hill Ave,2126,448110,Men's Clothing Stores,44,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.094037 42.268508),,8,5
42.2669,-71.0948,plop plop market,532 River St,2126,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.0948 42.2669),,8,5
42.269212,-71.094003,plg,1601 Blue Hill Ave,2126,0,,99,Undefined,0.0,Not Available,Mattapan,POINT (-71.094003 42.269212),,8,5
42.269121,-71.093442,physical therapy of greater mattapan pc,1596 Blue Hill Ave,2126,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,5.0,1 to 9,Mattapan,POINT (-71.093442 42.269121),,8,5
42.268521,-71.093173,paradise narosmi inc,473 River St,2126,0,,99,Undefined,12.0,10 to 24,Mattapan,POINT (-71.093173 42.268521),,8,5
42.269212,-71.094003,paradise beauty salon,1601 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,1.0,1 to 9,Mattapan,POINT (-71.094003 42.269212),,8,5
42.270957,-71.094009,one step dry cleaning,1549 Blue Hill Ave,2126,812320,Drycleaning and Laundry Services (except Coin-Operated),81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.27183,-71.094,oasis wellness center llc,1525 Blue Hill Ave,2126,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.094 42.27183),,8,5
42.267172,-71.094413,norra z,530 River St,2126,452319,All Other General Merchandise Stores,45,Retail Trade,0.0,Not Available,Mattapan,POINT (-71.094413 42.267172),,8,5
42.270957,-71.094009,nareb region 1,1539 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,10.0,10 to 24,Mattapan,POINT (-71.094009 42.270957),,8,5
42.270576,-71.093262,mobil,1556 Blue Hill Ave,2126,447190,Other Gasoline Stations,44,Retail Trade,5.0,1 to 9,Mattapan,POINT (-71.093262 42.270576),,8,5
42.268144,-71.093143,mike's shoe repair,483 River St,2126,448210,Shoe Stores,44,Retail Trade,1.0,1 to 9,Mattapan,POINT (-71.093143 42.268144),,8,5
42.268144,-71.093143,mike's shoe palace,483 River St,2126,448210,Shoe Stores,44,Retail Trade,5.0,1 to 9,Mattapan,POINT (-71.093143 42.268144),,8,5
42.267929,-71.093452,metro by t-mobile-authorized retailer,1656 Blue Hill Ave,2126,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,2.0,1 to 9,Mattapan,POINT (-71.093452 42.267929),,8,5
42.269555,-71.094024,mera market,1587 Blue Hill Ave,2126,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094024 42.269555),,8,5
42.267969,-71.094159,mattapan's finest barbers,1651 Blue Hill Ave,2126,812111,Barber Shops,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094159 42.267969),,8,5
42.270576,-71.093262,mattapan square mobil,1556 Blue Hill Ave,2126,447190,Other Gasoline Stations,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.093262 42.270576),,8,5
42.267215,-71.095527,mattapan square main streets,535 River St,2126,813319,Other Social Advocacy Organizations,81,Other Services,7.0,1 to 9,Mattapan,POINT (-71.095527 42.267215),,8,5
42.267239,-71.094337,mattapan square main street,524 River St,2126,624229,Other Community Housing Services,62,Healthcare and Social Assistance,1.0,1 to 9,Mattapan,POINT (-71.094337 42.267239),,8,5
42.27183,-71.094,mattapan obstetrics & pediatrics,1525 Blue Hill Ave,2126,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,2.0,1 to 9,Mattapan,POINT (-71.094 42.27183),,8,5
42.268449,-71.09404,mattapan house of pizza,1631 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,7.0,1 to 9,Mattapan,POINT (-71.09404 42.268449),,8,5
42.269967,-71.094194,"mattapan health center fund, inc",1575 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Mattapan,POINT (-71.094194 42.269967),,8,5
42.268826,-71.094207,mattapan food & fitness cltn,1613 Blue Hill Ave,2126,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.094207 42.268826),,8,5
42.269428,-71.093993,mattapan family laundrymat,1591 Blue Hill Ave,2126,812310,Coin-Operated Laundries and Drycleaners,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.093993 42.269428),,8,5
42.269967,-71.094194,"mattapan community health center, inc",1575 Blue Hill Ave,2126,0,,99,Undefined,4.0,1 to 9,Mattapan,POINT (-71.094194 42.269967),,8,5
42.269967,-71.094194,mattapan community health,1575 Blue Hill Ave,2126,621493,Freestanding Ambulatory Surgical and Emergency Centers,62,Healthcare and Social Assistance,85.0,50 to 99,Mattapan,POINT (-71.094194 42.269967),,8,5
42.270957,-71.094009,mattapan community development corp,1539 Blue Hill Ave,2126,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.267027,-71.095891,mattapan center for life,555 River St,2126,621610,Home Health Care Services,62,Healthcare and Social Assistance,3.0,1 to 9,Mattapan,POINT (-71.095891 42.267027),,8,5
42.268826,-71.094207,mattapan board of trade,1613 Blue Hill Ave,2126,813910,Business Associations,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094207 42.268826),,8,5
42.269328,-71.093261,matapan sun fish lee,1600 Blue Hill Ave,2126,445220,Fish and Seafood Markets,44,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.093261 42.269328),,8,5
42.26833,-71.094046,masud enterprise inc,1643 Blue Hill Ave,2126,813319,Other Social Advocacy Organizations,81,Other Services,9.0,1 to 9,Mattapan,POINT (-71.094046 42.26833),,8,5
42.266546,-71.095937,mamas timarchee,556 River St,2126,445110,Supermarkets and Other Grocery (except Convenience) Stores,44,Retail Trade,1.0,1 to 9,Mattapan,POINT (-71.095937 42.266546),,8,5
42.267969,-71.094159,luminati ink,1651 Blue Hill Ave,2126,512240,Sound Recording Studios,51,Information,2.0,1 to 9,Mattapan,POINT (-71.094159 42.267969),,8,5
42.2669,-71.0948,living well rehab center inc,534 River St,2126,624310,Vocational Rehabilitation Services,62,Healthcare and Social Assistance,7.0,1 to 9,Mattapan,POINT (-71.0948 42.2669),,8,5
42.267969,-71.094159,live studio entertainment,1651 Blue Hill Ave,2126,512240,Sound Recording Studios,51,Information,2.0,1 to 9,Mattapan,POINT (-71.094159 42.267969),,8,5
42.267172,-71.094413,liberty tax service,530 River St,2126,541213,Tax Preparation Services,54,"Professional, Scientific, and Technical Services",6.0,1 to 9,Mattapan,POINT (-71.094413 42.267172),,8,5
42.268091,-71.094153,lehi mortgage services,1649 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Mattapan,POINT (-71.094153 42.268091),,8,5
42.270997,-71.09394,lawson barber & beauty,1541 Blue Hill Ave,2126,812111,Barber Shops,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.09394 42.270997),,8,5
42.269169,-71.09344,las vegas express,1592 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Mattapan,POINT (-71.09344 42.269169),,8,5
42.266645,-71.095759,l'eternal estate grand,552 River St,2126,443142,Electronics Stores,44,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.095759 42.266645),,8,5
42.268978,-71.094205,kool smiles,1615 Blue Hill Ave,2126,621210,Offices of Dentists,62,Healthcare and Social Assistance,6.0,1 to 9,Mattapan,POINT (-71.094205 42.268978),,8,5
42.268926,-71.093452,ketou boutique,1612A Blue Hill Ave,2126,448120,Women's Clothing Stores,44,Retail Trade,1.0,1 to 9,Mattapan,POINT (-71.093452 42.268926),,8,5
42.270927,-71.093236,keke financial services,1550 Blue Hill Ave,2126,523930,Investment Advice,52,Finance and Insurance,2.0,1 to 9,Mattapan,POINT (-71.093236 42.270927),,8,5
42.269212,-71.094003,job corps,1601 Blue Hill Ave,2126,0,,99,Undefined,0.0,Not Available,Mattapan,POINT (-71.094003 42.269212),,8,5
42.268091,-71.094153,jeremy robert llm offic,1641 Blue Hill Ave,2126,541930,Translation and Interpretation Services,54,"Professional, Scientific, and Technical Services",5.0,1 to 9,Mattapan,POINT (-71.094153 42.268091),,8,5
42.270957,-71.094009,ideal financial group,1539 Blue Hill Ave,2126,523930,Investment Advice,52,Finance and Insurance,9.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.270664,-71.093948,hyde park choice chiropractic,1551 Blue Hill Ave,2126,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,1.0,1 to 9,Mattapan,POINT (-71.093948 42.270664),,8,5
42.269588,-71.092941,hope chiropractic clinic,1594 Blue Hill Ave,2126,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,3.0,1 to 9,Mattapan,POINT (-71.092941 42.269588),,8,5
42.2669,-71.0948,harvard street health center,532 River St,2126,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,2.0,1 to 9,Mattapan,POINT (-71.0948 42.2669),,8,5
42.268456,-71.094177,happy liquors ii,1633 Blue Hill Ave,2126,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094177 42.268456),,8,5
42.269817,-71.093155,happy dollar,1586 Blue Hill Ave,2126,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.093155 42.269817),,8,5
42.269168,-71.094005,haphi,1603 Blue Hill Ave,2126,813319,Other Social Advocacy Organizations,81,Other Services,10.0,10 to 24,Mattapan,POINT (-71.094005 42.269168),,8,5
42.268449,-71.094185,haphi,10 Fairway St,2126,813110,Religious Organizations,81,Other Services,0.0,Not Available,Mattapan,POINT (-71.094185 42.268449),,8,5
42.268449,-71.094185,haitian americans united inc,10 Fairway St,2126,813311,Human Rights Organizations,81,Other Services,4.0,1 to 9,Mattapan,POINT (-71.094185 42.268449),,8,5
42.26853,-71.093471,hair stop,1624 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,5.0,1 to 9,Mattapan,POINT (-71.093471 42.26853),,8,5
42.267859,-71.09416,h & r block,1663 Blue Hill Ave,2126,523930,Investment Advice,52,Finance and Insurance,2.0,1 to 9,Mattapan,POINT (-71.09416 42.267859),,8,5
42.269428,-71.093993,grenada american tours inc,1591 Blue Hill Ave,2126,561520,Tour Operators,56,"Adminstrative, Support, Waste Management, and Remediation Services",8.0,1 to 9,Mattapan,POINT (-71.093993 42.269428),,8,5
42.268902,-71.093453,golden krust caribbean bakery & grill,1614 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,5.0,1 to 9,Mattapan,POINT (-71.093453 42.268902),,8,5
42.27062,-71.094049,glorious church of jesus christ,1557 Blue Hill Ave,2126,813110,Religious Organizations,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.094049 42.27062),,8,5
42.268521,-71.093173,globus dental care center at mattapan,1634 Blue Hill Ave,2126,621210,Offices of Dentists,62,Healthcare and Social Assistance,4.0,1 to 9,Mattapan,POINT (-71.093173 42.268521),,8,5
42.268208,-71.094131,g insurance & multi service,,2126,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,1.0,1 to 9,Mattapan,POINT (-71.094131 42.268208),,8,5
42.269287,-71.094093,frugal furniture of west roxbury inc,1599 Blue Hill Ave,2126,442110,Furniture Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094093 42.269287),,8,5
42.269287,-71.094093,frugal furniture of dorchester inc,1599 Blue Hill Ave,2126,442110,Furniture Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094093 42.269287),,8,5
42.269287,-71.094093,frugal furniture of chelsea inc,1599 Blue Hill Ave,2126,442110,Furniture Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094093 42.269287),,8,5
42.269096,-71.093444,fredas unisex,1598 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.093444 42.269096),,8,5
42.269189,-71.094729,freda's barber & unisex,1595 Blue Hill Ave,2126,812111,Barber Shops,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094729 42.269189),,8,5
42.270957,-71.094009,fpf air shipiping,1549 Blue Hill Ave,2126,488510,Freight Transportation Arrangement,48,Transportation and Warehosuing,5.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.266546,-71.095937,four seasons cargo plus service,556 River St,2126,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance,4.0,1 to 9,Mattapan,POINT (-71.095937 42.266546),,8,5
42.268471,-71.093475,expressions,1630 Blue Hill Ave,2126,448140,Family Clothing Stores,44,Retail Trade,9.0,1 to 9,Mattapan,POINT (-71.093475 42.268471),,8,5
42.270957,-71.094009,echo evangelique-radio lumiere,1539 Blue Hill Ave,2126,515112,Radio Stations,51,Information,4.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.268091,-71.094153,ebeneze boutique,1647 Blue Hill Ave,2126,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094153 42.268091),,8,5
42.268548,-71.094035,dunkin',1621 Blue Hill Ave,2126,722515,Snack and Nonalcoholic Beverage Bars,72,Accommodation and Food Services,12.0,10 to 24,Mattapan,POINT (-71.094035 42.268548),,8,5
42.272072,-71.093182,domino's,1514 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,8.0,1 to 9,Mattapan,POINT (-71.093182 42.272072),,8,5
42.26833,-71.094046,dmm retailers inc,1643 Blue Hill Ave,2126,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094046 42.26833),,8,5
42.268469,-71.094039,"dane shulman associates, llc",1629 Blue Hill Ave,2126,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",18.0,10 to 24,Mattapan,POINT (-71.094039 42.268469),,8,5
42.269967,-71.094194,cvs pharmacy,1575 Blue Hill Ave,2126,446110,Pharmacies and Drug Stores,44,Retail Trade,14.0,10 to 24,Mattapan,POINT (-71.094194 42.269967),,8,5
42.267288,-71.094315,cricket wireless authorized retailer,522 River St,2126,517312,Wireless Telecommunications Carriers (except Satellite),51,Information,4.0,1 to 9,Mattapan,POINT (-71.094315 42.267288),,8,5
42.270957,-71.094009,consumer financial service,1539 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,12.0,10 to 24,Mattapan,POINT (-71.094009 42.270957),,8,5
42.270957,-71.094009,concord promo,1539 Blue Hill Ave,2126,561422,Telemarketing Bureaus and Other Contact Centers,56,"Adminstrative, Support, Waste Management, and Remediation Services",30.0,25 to 49,Mattapan,POINT (-71.094009 42.270957),,8,5
42.272171,-71.09388,commonwealth community service corporation,1509 Blue Hill Ave,2126,624190,Other Individual and Family Services,62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.09388 42.272171),,8,5
42.268449,-71.094185,comeback physical therapy inc,10 Fairway St,2126,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,4.0,1 to 9,Mattapan,POINT (-71.094185 42.268449),,8,5
42.269169,-71.09344,claudy dieudane las vegas,1592 Blue Hill Ave,2126,483211,Inland Water Freight Transportation,48,Transportation and Warehosuing,9.0,1 to 9,Mattapan,POINT (-71.09344 42.269169),,8,5
42.267206,-71.094779,church of the holy spirit of mattapan,525 River St,2126,813110,Religious Organizations,81,Other Services,4.0,1 to 9,Mattapan,POINT (-71.094779 42.267206),,8,5
42.270758,-71.094003,choice fm,1553 Blue Hill Ave,2126,515112,Radio Stations,51,Information,15.0,10 to 24,Mattapan,POINT (-71.094003 42.270758),,8,5
42.267172,-71.094413,"chico cab, inc",530 River St,2126,485310,Taxi Service,48,Transportation and Warehosuing,12.0,10 to 24,Mattapan,POINT (-71.094413 42.267172),,8,5
42.268826,-71.094178,chase,1617 Blue Hill Ave,2126,522110,Commercial Banking,52,Finance and Insurance,7.0,1 to 9,Mattapan,POINT (-71.094178 42.268826),,8,5
42.270957,-71.094009,cfs realty & management inc,1539 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,10.0,10 to 24,Mattapan,POINT (-71.094009 42.270957),,8,5
42.272171,-71.09388,cfs realty & management corp,1509 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,5.0,1 to 9,Mattapan,POINT (-71.09388 42.272171),,8,5
42.267859,-71.09416,cell health for life & fitness,1663 Blue Hill Ave,2126,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Mattapan,POINT (-71.09416 42.267859),,8,5
42.270864,-71.093944,carolyn's hair salon,1545 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.093944 42.270864),,8,5
42.270957,-71.094009,caring dental center,1539 Blue Hill Ave,2126,621210,Offices of Dentists,62,Healthcare and Social Assistance,3.0,1 to 9,Mattapan,POINT (-71.094009 42.270957),,8,5
42.268978,-71.094205,caribbean choice & varieties,1615 Blue Hill Ave,2126,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,42,Wholesale Trade,4.0,1 to 9,Mattapan,POINT (-71.094205 42.268978),,8,5
42.266651,-71.095482,camilo liquor & market,7 Edgewater Dr,2126,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,4.0,1 to 9,Mattapan,POINT (-71.095482 42.266651),,8,5
42.267172,-71.094413,"camille cab, inc",530 River St,2126,485310,Taxi Service,48,Transportation and Warehosuing,12.0,10 to 24,Mattapan,POINT (-71.094413 42.267172),,8,5
42.268091,-71.094153,cam mattapan carribean air mail,1645 Blue Hill Ave,2126,0,,99,Undefined,2.0,1 to 9,Mattapan,POINT (-71.094153 42.268091),,8,5
42.26721,-71.09438,cadexco,526 River St,2126,451211,Book Stores,45,Retail Trade,1.0,1 to 9,Mattapan,POINT (-71.09438 42.26721),,8,5
42.267005,-71.094707,budglow general supplies inc,542 River St,2126,452319,All Other General Merchandise Stores,45,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094707 42.267005),,8,5
42.269096,-71.094109,bsw boston mattapan blue hill,1611 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,10.0,10 to 24,Mattapan,POINT (-71.094109 42.269096),,8,5
42.269189,-71.094729,bsw beauty mattapan llc,1595 Blue Hill Ave,2126,812112,Beauty Salons,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094729 42.269189),,8,5
42.27062,-71.094049,bsw alteration specialist,1557 Blue Hill Ave,2126,448190,Other Clothing Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094049 42.27062),,8,5
42.27062,-71.094049,bsw alteration,1557 Blue Hill Ave,2126,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),45,Retail Trade,4.0,1 to 9,Mattapan,POINT (-71.094049 42.27062),,8,5
42.268213,-71.09349,brothers deli & restaurant,1638 Blue Hill Ave,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,6.0,1 to 9,Mattapan,POINT (-71.09349 42.268213),,8,5
42.269212,-71.094003,boston trust realty group commercial,1601 Blue Hill Ave,2126,531210,Offices of Real Estate Agents and Brokers,53,Real Estate Rental and Leasing,2.0,1 to 9,Mattapan,POINT (-71.094003 42.269212),,8,5
42.267859,-71.09416,boston mobil physical therapy,1663 Blue Hill Ave,2126,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,4.0,1 to 9,Mattapan,POINT (-71.09416 42.267859),,8,5
42.272072,-71.093182,boston attorneys,1514 Blue Hill Ave,2126,541110,Offices of Lawyers,54,"Professional, Scientific, and Technical Services",4.0,1 to 9,Mattapan,POINT (-71.093182 42.272072),,8,5
42.27062,-71.094049,biz unisex barber salon,1557 Blue Hill Ave,2126,812111,Barber Shops,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.094049 42.27062),,8,5
42.267469,-71.094539,beltop services,525 River St,2126,541990,"All Other Professional, Scientific, and Technical Services",54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Mattapan,POINT (-71.094539 42.267469),,8,5
42.271293,-71.094033,becko church of god,1537 Blue Hill Ave,2126,813110,Religious Organizations,81,Other Services,2.0,1 to 9,Mattapan,POINT (-71.094033 42.271293),,8,5
42.271992,-71.093109,be pain free pt,1520 Blue Hill Ave,2126,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",62,Healthcare and Social Assistance,4.0,1 to 9,Mattapan,POINT (-71.093109 42.271992),,8,5
42.272072,-71.093182,bay associates,1514 Blue Hill Ave,2126,541330,Engineering Services,54,"Professional, Scientific, and Technical Services",3.0,1 to 9,Mattapan,POINT (-71.093182 42.272072),,8,5
42.271992,-71.093109,barron chiropractic & rehabilitation pc,1520 Blue Hill Ave,2126,621310,Offices of Chiropractors,62,Healthcare and Social Assistance,8.0,1 to 9,Mattapan,POINT (-71.093109 42.271992),,8,5
42.267239,-71.094337,axiom,524 River St,2126,0,,99,Undefined,0.0,Not Available,Mattapan,POINT (-71.094337 42.267239),,8,5
42.269474,-71.09323,auto service & tires inc,1590 Blue Hill Ave,2126,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",81,Other Services,34.0,25 to 49,Mattapan,POINT (-71.09323 42.269474),,8,5
42.269328,-71.093261,angelique health services,1600 Blue Hill Ave,2126,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Mattapan,POINT (-71.093261 42.269328),,8,5
42.271523,-71.09401,american legion,1531 Blue Hill Ave,2126,813410,Civic and Social Organizations,81,Other Services,4.0,1 to 9,Mattapan,POINT (-71.09401 42.271523),,8,5
42.268826,-71.094207,alovias health services,1613 Blue Hill Ave,2126,621999,All Other Miscellaneous Ambulatory Health Care Services,62,Healthcare and Social Assistance,10.0,10 to 24,Mattapan,POINT (-71.094207 42.268826),,8,5
42.268826,-71.094207,affordable medical & leisure inc,1613 Blue Hill Ave,2126,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",42,Wholesale Trade,5.0,1 to 9,Mattapan,POINT (-71.094207 42.268826),,8,5
42.268091,-71.094153,adonai boutique,1645 Blue Hill Ave,2126,448120,Women's Clothing Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.094153 42.268091),,8,5
42.267215,-71.095527,action for boston community development,535 River St,2126,813319,Other Social Advocacy Organizations,81,Other Services,10.0,10 to 24,Mattapan,POINT (-71.095527 42.267215),,8,5
42.267215,-71.095527,abcd mattapan headstart,535 River St,2126,624410,Child Day Care Services,62,Healthcare and Social Assistance,40.0,25 to 49,Mattapan,POINT (-71.095527 42.267215),,8,5
42.267215,-71.095527,abcd mattapan family service center,535 River St,2126,624410,Child Day Care Services,62,Healthcare and Social Assistance,20.0,10 to 24,Mattapan,POINT (-71.095527 42.267215),,8,5
42.268826,-71.094207,abbey rd home care services inc,1613 Blue Hill Ave,2126,621610,Home Health Care Services,62,Healthcare and Social Assistance,30.0,25 to 49,Mattapan,POINT (-71.094207 42.268826),,8,5
42.269212,-71.094003,aahbis hair weaving salon,1601 Blue Hill Ave,2126,812199,Other Personal Care Services,81,Other Services,3.0,1 to 9,Mattapan,POINT (-71.094003 42.269212),,8,5
42.268312,-71.093484,"a-affordable insurance agency, inc",1646 Blue Hill Ave,2126,524210,Insurance Agencies and Brokerages,52,Finance and Insurance,2.0,1 to 9,Mattapan,POINT (-71.093484 42.268312),,8,5
42.267005,-71.094707,a & c liquors inc,542 River St,2126,445310,"Beer, Wine, and Liquor Stores",44,Retail Trade,3.0,1 to 9,Mattapan,POINT (-71.094707 42.267005),,8,5
42.266546,-71.095937,556 riverside market,556 River St,2126,445120,Convenience Stores,44,Retail Trade,2.0,1 to 9,Mattapan,POINT (-71.095937 42.266546),,8,5
42.267288,-71.094315,right taste jamaican restaurant,522 River St,2126,722511,Full-Service Restaurants,72,Accommodation and Food Services,2.0,1 to 9,Mattapan,POINT (-71.094315 42.267288),,8,5
